service_order_no,order_dt,region,job_code,technician_id,parts_cost,labor_cost,truck_cost,base_cost,list_price,discount_pct,sell_price,warranty_flag,margin_amount,margin_pct,week,year
91312,2024-11-22,AT-Vienna,83020,T0070,347.87,32.44,20.88,401.19,433.85,0.056,409.5,0,8.31,0.0203,47,2024
91313,2024-11-21,DE-Berlin,81120,T0351,62.23,93.39,28.53,184.15,232.46,0.111,206.58,0,22.43,0.1086,47,2024
91314,2024-12-09,AT-Vienna,82010,T0368,271.95,98.28,17.85,388.09,503.16,0.132,436.63,0,48.54,0.1112,50,2024
91315,2024-10-15,NL-Amsterdam,81120,T0326,218.08,91.29,20.83,330.19,367.84,0.064,344.48,0,14.29,0.0415,42,2024
91316,2024-06-20,DE-Berlin,81120,T0285,339.23,57.54,15.13,444.85,519.86,0.195,418.33,0,-26.52,-0.0634,25,2024
91317,2024-06-22,EU-EMEA-Remote,81120,T0345,521.81,78.81,15.63,665.56,809.0,0.047,770.73,0,105.17,0.1365,25,2024
91318,2024-11-12,AT-Vienna,84015,T0194,167.37,54.11,15.04,236.52,276.56,0.108,246.66,0,10.14,0.0411,46,2024
91319,2024-06-19,DE-Munich,81120,T0143,152.29,84.51,26.42,284.28,309.23,0.162,259.03,0,-25.25,-0.0975,25,2024
91320,2024-09-17,AT-Vienna,81120,T0337,273.96,80.1,9.2,415.85,542.94,0.132,471.26,1,55.41,0.1176,38,2024
91321,2024-09-07,AT-Vienna,83020,T0083,266.61,64.63,28.68,412.04,527.76,0.141,453.56,0,41.52,0.0915,36,2024
91322,2024-03-21,DE-Munich,82010,T0003,21.17,68.94,23.08,113.19,128.03,0.233,98.24,1,-14.95,-0.1522,12,2024
91323,2024-05-10,NL-Amsterdam,84015,T0262,79.85,52.43,17.11,149.39,197.93,0.09,180.21,0,30.82,0.171,19,2024
91324,2024-03-10,NL-Amsterdam,83020,T0172,239.54,58.88,17.79,316.21,428.89,0.023,419.05,0,102.84,0.2454,10,2024
91325,2024-06-24,EU-EMEA-Remote,83020,T0297,48.2,65.84,9.75,133.7,185.62,0.161,155.81,0,22.11,0.1419,26,2024
91326,2024-02-25,NL-Amsterdam,81433,T0063,80.21,98.46,17.09,195.75,234.2,0.241,177.69,0,-18.06,-0.1016,8,2024
91327,2024-04-03,DE-Hamburg,84015,T0203,268.7,67.26,9.35,345.31,451.54,0.103,405.23,0,59.92,0.1479,14,2024
91328,2024-06-01,DE-Hamburg,81433,T0299,196.93,69.18,20.68,309.74,341.38,0.122,299.87,1,-9.87,-0.0329,22,2024
91329,2024-07-31,DE-Munich,85005,T0069,215.06,73.48,13.62,326.33,353.26,0.074,326.95,0,0.62,0.0019,31,2024
91330,2024-10-31,AT-Vienna,85005,T0311,46.11,63.44,15.86,125.41,149.18,0.079,137.41,1,12.0,0.0873,44,2024
91331,2024-12-04,DE-Berlin,81120,T0163,464.33,80.87,39.74,584.94,751.02,0.122,659.21,0,74.27,0.1127,49,2024
91332,2024-11-17,DE-Munich,82010,T0130,315.9,68.16,35.51,419.57,537.01,0.028,522.19,0,102.62,0.1965,46,2024
91333,2024-11-30,DE-Berlin,84015,T0345,172.61,52.82,19.69,245.12,303.1,0.069,282.3,0,37.18,0.1317,48,2024
91334,2024-03-02,AT-Vienna,85005,T0089,150.71,64.76,35.37,250.85,335.56,0.066,313.25,0,62.4,0.1992,9,2024
91335,2024-05-03,DE-Berlin,81433,T0046,382.7,49.75,25.45,457.89,554.84,0.058,522.48,0,64.59,0.1236,18,2024
91336,2024-03-29,NL-Amsterdam,82010,T0342,335.21,107.23,20.73,463.17,505.47,0.046,482.46,0,19.29,0.04,13,2024
91337,2024-03-10,NL-Amsterdam,84015,T0236,263.24,77.01,12.69,352.93,379.17,0.119,334.03,0,-18.9,-0.0566,10,2024
91338,2024-04-15,EU-EMEA-Remote,85005,T0064,223.16,87.35,14.37,324.88,416.62,0.096,376.81,0,51.93,0.1378,16,2024
91339,2024-10-15,NL-Amsterdam,83020,T0139,88.39,82.04,14.32,184.76,212.33,0.117,187.51,0,2.75,0.0147,42,2024
91340,2024-03-09,DE-Munich,83020,T0373,35.34,45.95,26.79,108.08,111.07,0.062,104.2,0,-3.88,-0.0372,10,2024
91341,2024-05-28,EU-EMEA-Remote,85005,T0116,54.53,95.27,12.71,162.51,188.22,0.069,175.23,0,12.72,0.0726,22,2024
91342,2024-07-10,NL-Amsterdam,81433,T0140,218.67,74.86,22.96,341.8,436.57,0.133,378.47,0,36.67,0.0969,28,2024
91343,2024-06-08,NL-Amsterdam,81433,T0038,331.1,48.38,19.47,430.86,536.59,0.109,478.0,0,47.14,0.0986,23,2024
91344,2024-12-30,AT-Vienna,81433,T0095,172.3,121.62,13.34,307.27,331.33,0.276,239.87,1,-67.4,-0.281,1,2024
91345,2024-08-26,DE-Munich,82010,T0063,297.96,56.57,47.69,434.4,559.13,0.117,493.59,0,59.19,0.1199,35,2024
91346,2024-02-02,DE-Hamburg,81433,T0314,120.14,62.27,24.75,207.16,265.44,0.162,222.33,1,15.17,0.0682,5,2024
91347,2024-04-03,DE-Munich,84015,T0390,218.9,88.22,15.16,322.28,357.38,0.135,309.11,1,-13.17,-0.0426,14,2024
91348,2024-07-21,DE-Munich,82010,T0289,650.46,68.31,27.47,805.95,1133.46,0.021,1109.65,0,303.7,0.2737,29,2024
91349,2024-04-29,EU-EMEA-Remote,83020,T0007,262.01,69.91,20.27,352.19,465.69,0.213,366.49,0,14.3,0.039,18,2024
91350,2024-10-10,DE-Munich,82010,T0198,434.69,46.18,5.5,486.36,555.56,0.258,412.42,1,-73.94,-0.1793,41,2024
91351,2024-05-31,NL-Amsterdam,83020,T0163,463.83,65.37,11.09,540.28,715.54,0.071,664.89,1,124.61,0.1874,22,2024
91352,2024-12-03,DE-Munich,85005,T0132,247.49,58.0,24.41,329.9,425.16,0.024,414.91,0,85.01,0.2049,49,2024
91353,2024-12-26,AT-Vienna,85005,T0299,251.72,70.23,14.23,336.18,457.52,0.064,428.34,1,92.16,0.2152,52,2024
91354,2024-03-26,DE-Munich,82010,T0104,130.55,76.69,6.24,213.48,237.68,0.088,216.74,0,3.26,0.015,13,2024
91355,2024-06-15,NL-Amsterdam,85005,T0206,28.5,57.11,6.9,99.91,122.24,0.067,114.02,1,14.11,0.1238,24,2024
91356,2024-09-21,DE-Berlin,85005,T0129,321.07,79.23,10.53,443.69,475.8,0.209,376.56,1,-67.13,-0.1783,38,2024
91357,2024-01-11,DE-Munich,82010,T0318,167.07,99.64,7.96,274.67,266.15,0.124,233.25,1,-41.42,-0.1776,2,2024
91358,2024-11-09,DE-Munich,84015,T0092,56.18,73.12,11.59,140.88,151.99,0.225,117.74,0,-23.14,-0.1965,45,2024
91359,2024-01-31,DE-Berlin,85005,T0372,190.51,75.13,23.56,289.19,366.25,0.138,315.79,1,26.6,0.0842,5,2024
91360,2024-02-25,AT-Vienna,83020,T0399,33.43,120.93,5.0,159.36,186.18,0.046,177.63,0,18.27,0.1029,8,2024
91361,2024-11-18,DE-Hamburg,81433,T0110,130.78,73.87,17.97,222.61,276.73,0.135,239.43,0,16.82,0.0703,47,2024
91362,2024-05-08,AT-Vienna,84015,T0077,149.66,54.21,21.09,224.95,242.75,0.109,216.29,0,-8.66,-0.04,19,2024
91363,2024-11-01,EU-EMEA-Remote,81433,T0043,27.65,123.83,5.0,156.48,173.55,0.118,153.06,1,-3.42,-0.0223,44,2024
91364,2024-06-14,NL-Amsterdam,85005,T0075,90.11,60.84,23.17,188.04,216.11,0.029,209.85,0,21.81,0.1039,24,2024
91365,2024-12-24,DE-Berlin,81433,T0200,174.64,132.37,17.75,324.76,440.36,0.122,386.74,0,61.98,0.1603,52,2024
91366,2024-04-10,NL-Amsterdam,84015,T0162,391.03,50.58,17.79,459.41,555.38,0.154,469.92,0,10.51,0.0224,15,2024
91367,2024-08-01,EU-EMEA-Remote,82010,T0200,262.57,94.82,27.75,415.96,482.61,0.027,469.46,0,53.5,0.114,31,2024
91368,2024-06-10,NL-Amsterdam,81120,T0209,180.42,27.88,22.35,249.11,300.73,0.142,258.03,1,8.92,0.0346,24,2024
91369,2024-03-28,EU-EMEA-Remote,84015,T0273,293.03,118.17,22.4,433.6,555.06,0.07,516.05,0,82.45,0.1598,13,2024
91370,2024-09-18,EU-EMEA-Remote,82010,T0327,167.2,53.06,19.15,258.56,317.67,0.233,243.77,1,-14.79,-0.0607,38,2024
91371,2024-10-02,DE-Berlin,85005,T0009,155.28,114.58,27.95,297.81,362.09,0.111,321.85,0,24.04,0.0747,40,2024
91372,2024-04-14,NL-Amsterdam,82010,T0078,509.86,28.13,25.15,563.14,638.18,0.154,539.87,0,-23.27,-0.0431,15,2024
91373,2024-09-15,DE-Berlin,85005,T0071,145.73,82.2,27.87,276.27,316.29,0.082,290.47,0,14.2,0.0489,37,2024
91374,2024-10-09,AT-Vienna,84015,T0333,732.93,70.64,35.17,838.74,1030.27,0.244,778.56,1,-60.18,-0.0773,41,2024
91375,2024-09-18,EU-EMEA-Remote,85005,T0297,21.19,76.83,26.9,134.92,166.92,0.128,145.56,0,10.64,0.0731,38,2024
91376,2024-05-19,DE-Berlin,85005,T0273,56.99,61.64,5.0,123.64,159.66,0.034,154.23,0,30.59,0.1983,20,2024
91377,2024-03-02,NL-Amsterdam,82010,T0229,202.72,49.43,19.15,271.29,354.72,0.228,273.89,1,2.6,0.0095,9,2024
91378,2024-02-17,DE-Hamburg,81433,T0373,474.72,82.52,27.19,584.43,703.79,0.121,618.87,0,34.44,0.0556,7,2024
91379,2024-02-08,DE-Munich,83020,T0136,51.7,69.49,16.24,137.42,168.88,0.046,161.18,0,23.76,0.1474,6,2024
91380,2024-04-07,EU-EMEA-Remote,81120,T0383,205.58,71.21,25.5,302.29,396.36,0.01,392.33,0,90.04,0.2295,14,2024
91381,2024-06-23,DE-Munich,85005,T0072,27.38,75.67,7.67,119.57,143.67,0.114,127.34,0,7.77,0.061,25,2024
91382,2024-01-21,DE-Munich,85005,T0035,198.82,61.05,35.65,295.52,343.76,0.096,310.75,0,15.23,0.049,3,2024
91383,2024-07-03,NL-Amsterdam,82010,T0054,119.25,75.57,19.03,230.96,306.68,0.091,278.66,0,47.7,0.1712,27,2024
91384,2024-03-09,DE-Munich,83020,T0077,76.45,20.52,13.84,110.8,142.95,0.021,139.95,0,29.15,0.2083,10,2024
91385,2024-03-02,NL-Amsterdam,85005,T0142,183.63,58.58,27.24,269.45,312.67,0.238,238.39,0,-31.06,-0.1303,9,2024
91386,2024-09-19,DE-Hamburg,83020,T0159,190.93,57.91,34.98,306.53,362.52,0.055,342.67,0,36.14,0.1055,38,2024
91387,2024-05-31,DE-Munich,81120,T0081,233.26,74.83,18.06,326.15,450.69,0.029,437.82,0,111.67,0.2551,22,2024
91388,2024-07-26,DE-Berlin,84015,T0240,294.41,56.63,21.98,402.87,505.84,0.118,446.05,0,43.18,0.0968,30,2024
91389,2024-06-25,DE-Hamburg,82010,T0280,152.8,57.28,7.72,235.22,294.6,0.065,275.49,1,40.27,0.1462,26,2024
91390,2024-04-03,DE-Berlin,81433,T0049,285.73,93.13,25.6,404.46,493.54,0.164,412.75,0,8.29,0.0201,14,2024
91391,2024-06-13,NL-Amsterdam,83020,T0004,308.89,100.16,12.36,455.12,528.39,0.059,497.45,0,42.33,0.0851,24,2024
91392,2024-05-15,EU-EMEA-Remote,85005,T0069,245.57,59.1,18.23,322.9,356.13,0.073,330.29,0,7.39,0.0224,20,2024
91393,2024-02-17,NL-Amsterdam,85005,T0058,159.61,80.01,18.2,257.82,317.3,0.089,288.96,1,31.14,0.1078,7,2024
91394,2024-04-19,DE-Berlin,84015,T0150,300.44,51.76,15.83,368.02,506.68,0.078,467.22,0,99.2,0.2123,16,2024
91395,2024-09-09,DE-Hamburg,82010,T0188,838.82,71.57,24.8,1010.0,1190.33,0.138,1025.78,0,15.78,0.0154,37,2024
91396,2024-05-06,DE-Hamburg,81433,T0117,290.4,62.41,40.57,393.39,497.76,0.185,405.49,0,12.1,0.0298,19,2024
91397,2024-03-10,DE-Berlin,85005,T0166,357.38,80.03,27.06,464.47,671.39,0.077,619.96,0,155.49,0.2508,10,2024
91398,2024-04-22,AT-Vienna,81120,T0265,289.39,47.44,11.04,347.86,420.89,0.147,359.02,1,11.16,0.0311,17,2024
91399,2024-08-04,EU-EMEA-Remote,85005,T0394,85.93,75.98,5.0,180.27,232.22,0.131,201.83,1,21.56,0.1068,31,2024
91400,2024-11-26,DE-Munich,84015,T0090,299.45,39.73,20.9,360.08,429.93,0.084,393.99,0,33.91,0.0861,48,2024
91401,2024-03-02,AT-Vienna,82010,T0114,183.71,14.0,16.39,214.1,265.98,0.07,247.34,0,33.24,0.1344,9,2024
91402,2024-10-12,DE-Berlin,85005,T0206,88.07,52.6,14.1,154.77,192.92,0.054,182.45,0,27.68,0.1517,41,2024
91403,2024-11-03,DE-Berlin,85005,T0112,96.73,87.04,24.77,208.54,267.01,0.181,218.76,1,10.22,0.0467,44,2024
91404,2024-08-30,DE-Berlin,81120,T0253,204.45,80.27,26.09,335.68,392.85,0.125,343.79,1,8.11,0.0236,35,2024
91405,2024-06-19,EU-EMEA-Remote,84015,T0283,392.5,108.0,19.4,561.5,728.76,0.014,718.35,0,156.85,0.2183,25,2024
91406,2024-07-01,DE-Hamburg,81120,T0362,68.73,55.54,15.82,151.31,166.79,0.203,132.85,0,-18.46,-0.139,27,2024
91407,2024-03-30,DE-Munich,81120,T0090,111.28,99.04,13.88,224.19,293.22,0.178,241.02,1,16.83,0.0698,13,2024
91408,2024-04-30,DE-Munich,82010,T0171,191.24,113.23,22.4,326.87,382.64,0.288,272.34,1,-54.53,-0.2002,18,2024
91409,2024-01-23,DE-Berlin,81120,T0133,235.56,23.25,27.35,286.16,271.85,0.072,252.24,0,-33.92,-0.1345,4,2024
91410,2024-09-29,DE-Berlin,82010,T0292,259.74,85.08,18.11,391.96,439.17,0.1,395.33,1,3.37,0.0085,39,2024
91411,2024-07-27,DE-Hamburg,83020,T0130,92.89,93.84,21.36,224.74,256.41,0.154,216.92,1,-7.82,-0.0361,30,2024
91412,2024-03-17,DE-Berlin,85005,T0199,166.79,96.29,22.01,285.09,353.85,0.3,247.73,1,-37.36,-0.1508,11,2024
91413,2024-09-12,DE-Hamburg,81433,T0270,104.21,159.65,34.59,322.33,411.69,0.117,363.34,1,41.01,0.1129,37,2024
91414,2024-11-02,DE-Berlin,81120,T0106,478.78,64.49,25.05,568.31,683.32,0.16,574.31,0,6.0,0.0104,44,2024
91415,2024-01-27,EU-EMEA-Remote,83020,T0145,57.92,70.99,12.59,141.49,175.26,0.137,151.23,0,9.74,0.0644,4,2024
91416,2024-09-01,NL-Amsterdam,82010,T0343,1530.91,62.05,13.07,1734.51,2267.13,0.014,2236.13,0,501.62,0.2243,35,2024
91417,2024-06-14,AT-Vienna,83020,T0197,81.07,53.16,20.82,167.45,218.55,0.068,203.73,0,36.28,0.1781,24,2024
91418,2024-08-02,AT-Vienna,82010,T0256,573.79,43.43,28.6,739.34,936.67,0.151,795.49,0,56.15,0.0706,31,2024
91419,2024-07-12,EU-EMEA-Remote,85005,T0005,62.45,86.93,24.4,187.69,252.45,0.137,217.95,0,30.26,0.1388,28,2024
91420,2024-06-08,DE-Hamburg,83020,T0001,192.6,128.1,11.1,358.35,440.06,0.055,415.97,0,57.62,0.1385,23,2024
91421,2024-02-11,NL-Amsterdam,84015,T0315,137.99,90.53,19.77,248.29,302.62,0.098,272.92,0,24.63,0.0902,6,2024
91422,2024-02-16,EU-EMEA-Remote,81433,T0203,336.99,61.22,9.64,407.85,532.19,0.105,476.21,1,68.36,0.1436,7,2024
91423,2024-08-08,DE-Berlin,81433,T0277,146.34,147.32,18.89,337.56,416.45,0.083,382.05,0,44.49,0.1165,32,2024
91424,2024-09-09,DE-Hamburg,81433,T0018,85.24,84.1,16.39,200.6,223.4,0.052,211.76,0,11.16,0.0527,37,2024
91425,2024-09-17,EU-EMEA-Remote,81433,T0302,657.89,48.14,10.7,774.06,855.76,0.078,789.37,0,15.31,0.0194,38,2024
91426,2024-12-21,NL-Amsterdam,81433,T0085,117.92,68.44,24.69,211.05,245.77,0.222,191.31,0,-19.74,-0.1032,51,2024
91427,2024-06-25,DE-Hamburg,82010,T0003,86.73,79.45,27.64,209.32,238.57,0.076,220.48,1,11.16,0.0506,26,2024
91428,2024-04-01,DE-Hamburg,81120,T0138,291.09,62.78,18.99,372.86,467.09,0.24,354.88,1,-17.98,-0.0507,14,2024
91429,2024-12-22,DE-Hamburg,85005,T0289,49.73,61.71,5.0,116.44,149.7,0.057,141.1,0,24.66,0.1748,51,2024
91430,2024-06-26,DE-Munich,81120,T0088,374.06,77.77,21.41,511.1,589.5,0.347,385.06,0,-126.04,-0.3273,26,2024
91431,2024-08-06,NL-Amsterdam,82010,T0380,175.68,125.82,8.26,334.55,380.69,0.106,340.17,0,5.62,0.0165,32,2024
91432,2024-05-17,DE-Munich,85005,T0030,132.87,130.19,20.77,283.83,344.48,0.16,289.45,0,5.62,0.0194,20,2024
91433,2024-01-27,NL-Amsterdam,82010,T0394,281.69,30.06,22.79,334.54,383.71,0.024,374.48,0,39.94,0.1067,4,2024
91434,2024-10-12,AT-Vienna,83020,T0165,131.68,107.05,13.15,251.88,262.59,0.04,252.13,0,0.25,0.001,41,2024
91435,2024-08-30,DE-Berlin,81120,T0069,642.24,111.91,15.6,831.33,939.09,0.23,722.86,1,-108.47,-0.1501,35,2024
91436,2024-12-28,NL-Amsterdam,85005,T0005,123.88,100.6,22.19,246.66,319.81,0.118,282.2,1,35.54,0.1259,52,2024
91437,2024-03-09,DE-Munich,85005,T0307,28.01,42.1,11.76,81.87,84.3,0.112,74.87,0,-7.0,-0.0935,10,2024
91438,2024-12-14,EU-EMEA-Remote,83020,T0359,319.46,97.07,14.91,431.43,507.71,0.057,478.82,0,47.39,0.099,50,2024
91439,2024-12-14,DE-Hamburg,82010,T0012,463.14,47.06,29.6,539.8,673.93,0.141,578.7,1,38.9,0.0672,50,2024
91440,2024-09-28,DE-Munich,84015,T0327,201.3,55.01,14.61,292.6,352.04,0.075,325.59,0,32.99,0.1013,39,2024
91441,2024-04-20,DE-Hamburg,82010,T0277,197.4,93.58,21.27,312.26,397.45,0.12,349.78,1,37.52,0.1073,16,2024
91442,2024-01-25,DE-Berlin,81120,T0379,754.59,111.48,32.55,898.62,1199.25,0.222,933.43,1,34.81,0.0373,4,2024
91443,2024-10-12,DE-Munich,84015,T0373,306.42,71.16,12.26,389.84,481.1,0.23,370.55,1,-19.29,-0.0521,41,2024
91444,2024-09-06,DE-Berlin,83020,T0355,252.81,41.98,12.95,332.36,409.8,0.18,336.11,1,3.75,0.0112,36,2024
91445,2024-01-02,DE-Munich,84015,T0295,318.94,61.82,10.16,390.92,445.55,0.142,382.41,0,-8.51,-0.0223,1,2024
91446,2024-01-20,AT-Vienna,82010,T0081,828.12,90.66,6.78,925.57,1066.47,0.149,907.32,1,-18.25,-0.0201,3,2024
91447,2024-12-27,DE-Munich,84015,T0367,421.64,52.01,21.87,495.51,571.42,0.191,462.06,0,-33.45,-0.0724,52,2024
91448,2024-10-29,DE-Munich,81120,T0379,580.51,87.52,5.0,673.04,883.91,0.027,860.09,0,187.05,0.2175,44,2024
91449,2024-12-18,EU-EMEA-Remote,85005,T0325,214.5,111.41,20.24,346.15,387.11,0.05,367.64,0,21.49,0.0585,51,2024
91450,2024-03-23,DE-Hamburg,84015,T0052,669.45,64.71,25.24,759.4,989.44,0.016,974.07,0,214.67,0.2204,12,2024
91451,2024-03-29,NL-Amsterdam,85005,T0194,58.01,107.84,6.1,171.95,221.92,0.129,193.35,0,21.4,0.1107,13,2024
91452,2024-09-02,DE-Hamburg,82010,T0243,237.43,51.52,16.86,330.27,412.06,0.099,371.38,0,41.11,0.1107,36,2024
91453,2024-09-13,AT-Vienna,82010,T0271,1207.9,125.75,18.43,1547.87,1849.3,0.09,1682.68,0,134.81,0.0801,37,2024
91454,2024-07-03,DE-Munich,85005,T0032,136.66,32.6,25.36,210.19,230.56,0.039,221.61,0,11.42,0.0515,27,2024
91455,2024-07-26,DE-Berlin,81433,T0101,92.39,78.35,31.67,218.6,278.46,0.137,240.37,1,21.77,0.0906,30,2024
91456,2024-10-07,DE-Munich,81120,T0352,326.77,37.14,15.43,379.35,465.68,0.022,455.22,0,75.87,0.1667,41,2024
91457,2024-12-20,EU-EMEA-Remote,83020,T0026,179.7,69.76,24.46,273.92,322.16,0.095,291.6,1,17.68,0.0606,51,2024
91458,2024-05-06,DE-Hamburg,85005,T0218,334.09,44.68,15.51,394.28,537.05,0.091,488.18,1,93.9,0.1923,19,2024
91459,2024-07-21,AT-Vienna,82010,T0225,1993.22,76.84,17.71,2390.08,3002.38,0.069,2794.12,0,404.04,0.1446,29,2024
91460,2024-08-03,DE-Berlin,82010,T0182,451.9,47.94,22.74,564.39,730.32,0.047,696.34,0,131.95,0.1895,31,2024
91461,2024-02-04,NL-Amsterdam,81433,T0336,77.35,68.05,22.28,167.68,206.25,0.125,180.49,1,12.81,0.071,5,2024
91462,2024-10-03,AT-Vienna,83020,T0238,106.13,55.36,24.12,185.6,230.4,0.013,227.37,0,41.77,0.1837,40,2024
91463,2024-11-07,NL-Amsterdam,85005,T0112,166.84,97.59,24.42,288.85,331.98,0.026,323.23,0,34.38,0.1064,45,2024
91464,2024-02-22,NL-Amsterdam,85005,T0179,59.58,89.71,18.91,168.2,205.11,0.144,175.51,0,7.31,0.0417,8,2024
91465,2024-11-19,DE-Munich,84015,T0160,332.9,39.24,16.26,388.4,401.45,0.114,355.56,0,-32.84,-0.0924,47,2024
91466,2024-12-30,DE-Munich,82010,T0179,480.64,74.75,16.61,572.0,720.36,0.034,695.91,0,123.91,0.1781,1,2024
91467,2024-09-26,EU-EMEA-Remote,81120,T0188,454.11,33.36,11.57,538.96,721.06,0.13,627.32,1,88.36,0.1409,39,2024
91468,2024-03-31,DE-Munich,82010,T0248,70.77,33.85,14.41,119.03,133.21,0.111,118.38,0,-0.65,-0.0055,13,2024
91469,2024-10-15,DE-Hamburg,84015,T0016,538.64,143.52,15.1,697.26,793.82,0.123,695.97,0,-1.29,-0.0019,42,2024
91470,2024-01-16,DE-Berlin,84015,T0237,408.7,70.09,25.41,504.2,542.89,0.104,486.35,1,-17.85,-0.0367,3,2024
91471,2024-08-23,DE-Berlin,85005,T0375,142.29,62.4,31.65,255.24,346.96,0.138,299.14,1,43.9,0.1468,34,2024
91472,2024-08-02,DE-Munich,84015,T0238,129.86,73.02,11.84,231.89,290.21,0.025,282.88,0,50.99,0.1803,31,2024
91473,2024-11-13,DE-Berlin,81120,T0256,241.61,82.73,25.14,349.47,494.01,0.183,403.82,0,54.35,0.1346,46,2024
91474,2024-05-09,DE-Munich,84015,T0262,200.14,116.95,12.84,329.94,409.75,0.082,375.97,1,46.03,0.1224,19,2024
91475,2024-08-01,EU-EMEA-Remote,83020,T0351,200.38,82.87,21.16,328.77,421.65,0.019,413.56,0,84.79,0.205,31,2024
91476,2024-08-16,DE-Hamburg,81433,T0133,172.36,109.57,12.93,318.46,364.91,0.177,300.18,0,-18.28,-0.0609,33,2024
91477,2024-05-22,DE-Munich,84015,T0178,388.35,96.95,28.05,513.36,577.19,0.109,514.34,1,0.98,0.0019,21,2024
91478,2024-01-09,DE-Berlin,81433,T0158,301.4,86.32,27.43,415.14,456.3,0.194,367.6,0,-47.54,-0.1293,2,2024
91479,2024-04-02,DE-Munich,84015,T0111,92.05,39.6,19.53,151.19,178.89,0.204,142.39,0,-8.8,-0.0618,14,2024
91480,2024-01-20,DE-Munich,82010,T0389,357.66,46.76,23.79,428.22,488.75,0.329,327.96,1,-100.26,-0.3057,3,2024
91481,2024-05-11,EU-EMEA-Remote,84015,T0319,427.34,110.83,14.85,553.01,549.84,0.195,442.52,0,-110.49,-0.2497,19,2024
91482,2024-03-14,DE-Hamburg,84015,T0382,380.78,54.48,14.73,449.99,524.32,0.2,419.35,1,-30.64,-0.0731,11,2024
91483,2024-12-12,EU-EMEA-Remote,83020,T0294,53.22,54.13,22.24,129.6,160.29,0.087,146.27,0,16.67,0.114,50,2024
91484,2024-05-31,EU-EMEA-Remote,81433,T0210,142.68,66.15,17.19,226.02,291.75,0.009,289.11,0,63.09,0.2182,22,2024
91485,2024-06-20,AT-Vienna,81120,T0234,283.62,97.87,28.31,442.59,521.31,0.121,457.98,0,15.39,0.0336,25,2024
91486,2024-03-06,EU-EMEA-Remote,85005,T0094,109.33,52.37,17.94,179.63,225.27,0.233,172.72,1,-6.91,-0.04,10,2024
91487,2024-10-30,NL-Amsterdam,83020,T0380,65.63,93.36,5.71,164.71,201.79,0.058,190.11,0,25.4,0.1336,44,2024
91488,2024-01-24,NL-Amsterdam,85005,T0303,157.77,94.19,16.28,268.24,343.31,0.106,306.91,1,38.67,0.126,4,2024
91489,2024-08-07,DE-Munich,81433,T0206,410.47,98.21,24.19,575.51,744.9,0.066,695.66,0,120.15,0.1727,32,2024
91490,2024-08-26,DE-Berlin,84015,T0020,510.21,65.49,23.72,647.37,843.3,0.269,616.82,0,-30.55,-0.0495,35,2024
91491,2024-12-28,NL-Amsterdam,84015,T0099,181.14,55.07,18.67,254.88,307.9,0.142,264.31,0,9.43,0.0357,52,2024
91492,2024-02-29,EU-EMEA-Remote,84015,T0123,294.67,45.99,6.44,347.09,385.72,0.046,368.13,0,21.04,0.0572,9,2024
91493,2024-07-29,NL-Amsterdam,82010,T0342,482.73,70.26,30.75,630.44,733.42,0.125,642.01,0,11.57,0.018,31,2024
91494,2024-06-08,DE-Berlin,85005,T0036,30.1,45.8,26.74,110.86,127.56,0.138,109.99,0,-0.87,-0.0079,23,2024
91495,2024-03-25,EU-EMEA-Remote,85005,T0136,338.74,65.58,21.88,426.19,535.66,0.05,508.7,0,82.51,0.1622,13,2024
91496,2024-09-16,NL-Amsterdam,81120,T0009,572.8,69.78,11.61,812.51,1019.49,0.093,925.01,0,112.5,0.1216,38,2024
91497,2024-06-29,DE-Hamburg,82010,T0196,152.95,51.86,20.27,243.08,293.26,0.218,229.25,1,-13.83,-0.0603,26,2024
91498,2024-12-26,AT-Vienna,81120,T0379,209.73,91.75,20.09,321.57,412.18,0.015,406.08,0,84.51,0.2081,52,2024
91499,2024-02-09,EU-EMEA-Remote,81120,T0124,469.46,62.82,32.25,564.53,781.57,0.163,653.91,0,89.38,0.1367,6,2024
91500,2024-03-31,DE-Munich,83020,T0132,39.29,54.59,24.33,118.22,138.75,0.161,116.37,1,-1.85,-0.0159,13,2024
91501,2024-02-24,AT-Vienna,81120,T0164,391.31,107.86,11.14,510.31,549.31,0.037,529.07,0,18.76,0.0355,8,2024
91502,2024-12-18,DE-Munich,83020,T0138,135.38,94.18,17.54,247.11,280.88,0.102,252.16,0,5.05,0.02,51,2024
91503,2024-04-28,DE-Munich,83020,T0016,38.14,56.29,24.53,118.96,147.78,0.159,124.27,1,5.31,0.0427,17,2024
91504,2024-01-27,NL-Amsterdam,82010,T0373,221.75,73.14,22.81,317.7,390.26,0.061,366.46,0,48.76,0.1331,4,2024
91505,2024-02-29,DE-Hamburg,84015,T0045,160.55,76.03,26.85,263.43,326.4,0.08,300.18,0,36.75,0.1224,9,2024
91506,2024-10-29,DE-Hamburg,85005,T0189,147.52,112.48,34.72,294.72,399.53,0.075,369.73,0,75.01,0.2029,44,2024
91507,2024-08-04,DE-Berlin,81120,T0025,119.96,45.06,16.88,196.46,253.08,0.046,241.45,0,44.99,0.1863,31,2024
91508,2024-08-07,EU-EMEA-Remote,85005,T0161,216.52,80.58,17.12,339.37,432.79,0.164,361.99,1,22.62,0.0625,32,2024
